Date,Close
2/3/2016,1.36
2/4/2016,1.45
2/5/2016,1.38
2/8/2016,1.3
2/9/2016,1.28
2/10/2016,1.32
2/11/2016,1.27
2/12/2016,1.27
2/16/2016,1.32
2/17/2016,1.39
2/18/2016,1.34
2/19/2016,1.36
2/22/2016,1.43
2/23/2016,1.37
2/24/2016,1.43
2/25/2016,1.41
2/26/2016,1.45
2/29/2016,1.46
3/1/2016,1.48
3/2/2016,1.51
3/3/2016,1.5
3/4/2016,1.53
3/7/2016,1.57
3/8/2016,1.55
3/9/2016,1.62
3/10/2016,1.53
3/11/2016,1.62
3/14/2016,1.63
3/15/2016,1.49
3/16/2016,1.46
3/17/2016,1.39
3/18/2016,1.44
3/21/2016,1.52
3/22/2016,1.51
3/23/2016,1.45
3/24/2016,1.45
3/28/2016,1.43
3/29/2016,1.49
3/30/2016,1.5
3/31/2016,1.53
4/1/2016,1.58
4/4/2016,1.6
4/5/2016,1.58
4/6/2016,1.61
4/7/2016,1.7
4/8/2016,1.71
4/11/2016,1.71
4/12/2016,1.73
4/13/2016,1.74
4/14/2016,1.76
4/15/2016,1.73
4/18/2016,1.78
4/19/2016,1.75
4/20/2016,1.76
4/21/2016,1.85
4/22/2016,1.88
4/25/2016,1.9
4/26/2016,1.85
4/27/2016,1.85
4/28/2016,1.85
4/29/2016,1.83
5/2/2016,1.94
5/3/2016,1.9
5/4/2016,1.8
5/5/2016,1.65
5/6/2016,1.52
5/9/2016,1.63
5/10/2016,1.62
5/11/2016,1.57
5/12/2016,1.55
5/13/2016,1.61
5/16/2016,1.67
5/17/2016,1.68
5/18/2016,1.7
5/19/2016,1.68
5/20/2016,1.72
5/23/2016,1.82
5/24/2016,1.83
5/25/2016,1.85
5/26/2016,1.83
5/27/2016,1.86
5/31/2016,2.08
6/1/2016,2.08
6/2/2016,2.22
6/3/2016,2.23
6/6/2016,2.28
6/7/2016,2.31
6/8/2016,2.27
6/9/2016,2.21
6/10/2016,2.12
6/13/2016,2.13
6/14/2016,2.12
6/15/2016,2.12
6/16/2016,2.12
6/17/2016,2.05
6/20/2016,2.1
6/21/2016,2.05
6/22/2016,2.06
6/23/2016,2.1
6/24/2016,2
6/27/2016,1.97
6/28/2016,2.11
6/29/2016,2.17
6/30/2016,2.16
7/1/2016,2.19
7/5/2016,2.17
7/6/2016,2.14
7/7/2016,2.17
7/8/2016,2.19
7/11/2016,2.19
7/12/2016,2.22
7/13/2016,2.24
7/14/2016,2.25
7/15/2016,2.31
7/18/2016,2.33
7/19/2016,2.29
7/20/2016,2.33
7/21/2016,2.33
7/22/2016,2.35
7/25/2016,2.38
7/26/2016,2.37
7/27/2016,2.38
7/28/2016,2.39
7/29/2016,2.65
8/1/2016,2.91
8/2/2016,3.18
8/3/2016,3.32
8/4/2016,3.28
8/5/2016,3.33
8/8/2016,3.19
8/9/2016,3.33
8/10/2016,3.32
8/11/2016,3.07
8/12/2016,3.07
8/15/2016,3.17
8/16/2016,3.1
8/17/2016,3.07
8/18/2016,3.09
8/19/2016,3.16
8/22/2016,3.15
8/23/2016,3.18
8/24/2016,3.07
8/25/2016,3.07
8/26/2016,3.08
8/29/2016,2.99
8/30/2016,2.79
8/31/2016,2.8
9/1/2016,2.79
9/2/2016,2.92
9/6/2016,2.99
9/7/2016,3.13
9/8/2016,3.35
9/9/2016,3.17
9/12/2016,2.95
9/13/2016,2.84
9/14/2016,2.73
9/15/2016,2.71
9/16/2016,2.67
9/19/2016,2.57
9/20/2016,2.65
9/21/2016,2.72
9/22/2016,2.7
9/23/2016,2.94
9/26/2016,3.12
9/27/2016,3.25
9/28/2016,3.24
9/29/2016,3.13
9/30/2016,3.19
10/3/2016,3.2
10/4/2016,3.2
10/5/2016,3.21
10/6/2016,3.16
10/7/2016,3.13
10/10/2016,3.18
10/11/2016,3.13
10/12/2016,2.99
10/13/2016,2.99
10/14/2016,2.96
10/17/2016,2.99
10/18/2016,3
10/19/2016,3.06
10/20/2016,3.16
10/21/2016,3.2
10/24/2016,3.29
10/25/2016,3.29
10/26/2016,3.45
10/27/2016,3.41
10/28/2016,3.23
10/31/2016,3.12
11/1/2016,3.18
11/2/2016,3.1
11/3/2016,2.75
11/4/2016,2.81
11/7/2016,2.94
11/8/2016,2.92
11/9/2016,3.11
11/10/2016,3.08
11/11/2016,3.16
11/14/2016,3.28
11/15/2016,3.4
11/16/2016,3.45
11/17/2016,3.42
11/18/2016,3.42
11/21/2016,3.47
11/22/2016,3.38
11/23/2016,3.46
11/25/2016,3.42
11/28/2016,3.34
11/29/2016,3.31
11/30/2016,3.24
12/1/2016,3.08
12/2/2016,3.17
12/5/2016,3.26
12/6/2016,3.3
12/7/2016,3.24
12/8/2016,3.26
12/9/2016,3.22
12/12/2016,3.22
12/13/2016,3.22
12/14/2016,3.19
12/15/2016,3.16
12/16/2016,3.2
12/19/2016,3.16
12/20/2016,3.12
12/21/2016,3.05
12/22/2016,2.99
12/23/2016,3.11
12/27/2016,3.11
12/28/2016,3.08
12/29/2016,3.01
12/30/2016,3.08
1/3/2017,3.09
1/4/2017,3.13
1/5/2017,3.06
1/6/2017,3
1/9/2017,3.05
1/10/2017,3.03
1/11/2017,2.99
1/12/2017,2.99
1/13/2017,3.02
1/17/2017,2.92
1/18/2017,2.92
1/19/2017,2.88
1/20/2017,2.95
1/23/2017,2.9
1/24/2017,2.89
1/25/2017,2.88
1/26/2017,2.89
1/27/2017,2.94
1/30/2017,2.87
1/31/2017,2.97
2/1/2017,2.95
2/2/2017,2.96
2/3/2017,3.13
2/6/2017,3.21
2/7/2017,3.32
2/8/2017,3.35
2/9/2017,3.4
2/10/2017,3.4
2/13/2017,3.32
2/14/2017,3.41
2/15/2017,3.47
2/16/2017,3.48
2/17/2017,3.51
2/21/2017,3.5
2/22/2017,3.38
2/23/2017,3.33
2/24/2017,3.32
2/27/2017,3.43
2/28/2017,3.4
3/1/2017,3.32
3/2/2017,3.17
3/3/2017,3.29
3/6/2017,3.25
3/7/2017,3.25
3/8/2017,3.27
3/9/2017,3.27
3/10/2017,3.17
3/13/2017,3.16
3/14/2017,3.13
3/15/2017,3.23
3/16/2017,3.26
3/17/2017,3.29
3/20/2017,3.34
3/21/2017,3.17
3/22/2017,3.18
3/23/2017,3.14
3/24/2017,3.19
3/27/2017,3.23
3/28/2017,3.21
3/29/2017,3.25
3/30/2017,3.24
3/31/2017,3.2
4/3/2017,3.12
4/4/2017,3.15
4/5/2017,3.11
4/6/2017,3.15
4/7/2017,3.15
4/10/2017,3.12
4/11/2017,3.13
4/12/2017,3.1
4/13/2017,3.11
4/17/2017,3.14
4/18/2017,3.16
4/19/2017,3.17
4/20/2017,3.18
4/21/2017,3.17
4/24/2017,3.17
4/25/2017,3.14
4/26/2017,3.14
4/27/2017,3.17
4/28/2017,3.16
5/1/2017,3.18
5/2/2017,3.17
5/3/2017,3.01
5/4/2017,2.95
5/5/2017,2.9
5/8/2017,2.89
5/9/2017,2.87
5/10/2017,2.93
5/11/2017,3.03
5/12/2017,3.02
5/15/2017,3.06
5/16/2017,3.01
5/17/2017,2.97
5/18/2017,3
5/19/2017,2.96
5/22/2017,2.97
5/23/2017,2.92
5/24/2017,3
5/25/2017,3.05
5/26/2017,2.98
5/30/2017,2.97
5/31/2017,2.94
6/1/2017,3
6/2/2017,3.02
6/5/2017,3.02
6/6/2017,2.98
6/7/2017,3
6/8/2017,3.03
6/9/2017,2.96
6/12/2017,2.97
6/13/2017,2.96
6/14/2017,2.96
6/15/2017,2.95
6/16/2017,2.93
6/19/2017,3
6/20/2017,3.05
6/21/2017,3.21
6/22/2017,3.31
6/23/2017,3.36
6/26/2017,3.45
6/27/2017,3.49
6/28/2017,3.78
6/29/2017,3.86
6/30/2017,4.03
7/3/2017,4.21
7/5/2017,4.25
7/6/2017,4.24
7/7/2017,4.12
7/10/2017,4.15
7/11/2017,4.05
7/12/2017,4.02
7/13/2017,4
7/14/2017,4.17
7/17/2017,4.29
7/18/2017,4.28
7/19/2017,4.12
7/20/2017,4.19
7/21/2017,4.16
7/24/2017,4.12
7/25/2017,4.06
7/26/2017,4.1
7/27/2017,3.95
7/28/2017,3.92
7/31/2017,3.54
8/1/2017,3.57
8/2/2017,3.65
8/3/2017,3.72
8/4/2017,3.67
8/7/2017,3.64
8/8/2017,3.5
8/9/2017,3.34
8/10/2017,3.2
8/11/2017,3.26
8/14/2017,3.16
8/15/2017,3.12
8/16/2017,3.03
8/17/2017,3.04
8/18/2017,3.04
8/21/2017,3.03
8/22/2017,3.04
8/23/2017,3.05
8/24/2017,3.15
8/25/2017,3.12
8/28/2017,3.15
8/29/2017,3.14
8/30/2017,3.27
8/31/2017,3.39
9/1/2017,3.25
9/5/2017,3.21
9/6/2017,3.09
9/7/2017,3.14
9/8/2017,3.11
9/11/2017,3.16
9/12/2017,3.19
9/13/2017,3.2
9/14/2017,3.36
9/15/2017,3.37
9/18/2017,3.25
9/19/2017,3.22
9/20/2017,3.28
9/21/2017,3.24
9/22/2017,3.29
9/25/2017,3.43
9/26/2017,3.48
9/27/2017,3.63
9/28/2017,3.5
9/29/2017,3.5
10/2/2017,3.49
10/3/2017,3.47
10/4/2017,3.53
10/5/2017,3.47
10/6/2017,3.51
10/9/2017,3.48
10/10/2017,3.46
10/11/2017,3.41
10/12/2017,3.35
10/13/2017,3.31
10/16/2017,3.32
10/17/2017,3.29
10/18/2017,3.36
10/19/2017,3.38
10/20/2017,3.4
10/23/2017,3.33
10/24/2017,3.32
10/25/2017,3.32
10/26/2017,3.28
10/27/2017,3.33
10/30/2017,3.41
10/31/2017,3.4
11/1/2017,3.47
11/2/2017,3.56
11/3/2017,3.6
11/6/2017,3.66
11/7/2017,3.56
11/8/2017,3.53
11/9/2017,3.5
11/10/2017,3.53
11/13/2017,3.51
11/14/2017,3.5
11/15/2017,3.46
11/16/2017,3.42
11/17/2017,3.24
11/20/2017,3.29
11/21/2017,3.32
11/22/2017,3.36
11/24/2017,3.3
11/27/2017,3.18
11/28/2017,3.22
11/29/2017,3.18
11/30/2017,3.27
12/1/2017,3.2
12/4/2017,3.12
12/5/2017,3.06
12/6/2017,3.14
12/7/2017,3.26
12/8/2017,3.25
12/11/2017,3.33
12/12/2017,3.23
12/13/2017,3.31
12/14/2017,3.28
12/15/2017,3.39
12/18/2017,3.54
12/19/2017,3.59
12/20/2017,3.91
12/21/2017,3.96
12/22/2017,4.09
12/26/2017,4.09
12/27/2017,4
12/28/2017,4.05
12/29/2017,4.01
1/2/2018,4.24
1/3/2018,4.19
1/4/2018,4.19
1/5/2018,4.37
1/8/2018,4.28
1/9/2018,4.3
1/10/2018,4.36
1/11/2018,4.3
1/12/2018,4.25
1/16/2018,4.11
1/17/2018,4
1/18/2018,3.98
1/19/2018,3.97
1/22/2018,4.04
1/23/2018,4.44
1/24/2018,4.33
1/25/2018,4.27
1/26/2018,4.27
1/29/2018,4.01
1/30/2018,3.83
1/31/2018,3.75
2/1/2018,3.8
2/2/2018,3.76
2/5/2018,3.62
2/6/2018,3.65
2/7/2018,3.67
2/8/2018,3.48
2/9/2018,3.48
2/12/2018,3.51
2/13/2018,3.53
2/14/2018,3.63
2/15/2018,3.65
2/16/2018,3.64
2/20/2018,3.7
2/21/2018,3.71
2/22/2018,3.67
2/23/2018,3.7
2/26/2018,3.7
2/27/2018,3.56
2/28/2018,3.47
3/1/2018,3.37
3/2/2018,3.36
3/5/2018,3.42
3/6/2018,3.35
3/7/2018,3.42
3/8/2018,3.54
3/9/2018,3.6
3/12/2018,3.67
3/13/2018,3.75
3/14/2018,3.61
3/15/2018,3.54
3/16/2018,3.4
3/19/2018,3.26
3/20/2018,3.2
3/21/2018,3.13
3/22/2018,3.12
3/23/2018,3.06
3/26/2018,3.16
3/27/2018,3.05
3/28/2018,2.99
3/29/2018,3.01
4/2/2018,2.92
4/3/2018,2.93
4/4/2018,3.16
4/5/2018,3.03
4/6/2018,3.01
4/9/2018,2.91
4/10/2018,3.16
4/11/2018,3.1
4/12/2018,3.09
4/13/2018,3.03
4/16/2018,3.04
4/17/2018,3.13
4/18/2018,3.18
4/19/2018,2.99
4/20/2018,2.99
4/23/2018,2.82
4/24/2018,2.79
4/25/2018,2.68
4/26/2018,2.86
4/27/2018,2.82
4/30/2018,2.75
5/1/2018,2.8
5/2/2018,2.89
5/3/2018,3.06
5/4/2018,3.17
5/7/2018,3.11
5/8/2018,3.08
5/9/2018,3.17
5/10/2018,3.1
5/11/2018,3.15
5/14/2018,3.21
5/15/2018,3.18
5/16/2018,3.2
5/17/2018,3.26
5/18/2018,3.27
5/21/2018,3.1
5/22/2018,3.06
5/23/2018,3
5/24/2018,3.04
5/25/2018,3.07
5/29/2018,3.23
5/30/2018,3.37
5/31/2018,3.31
6/1/2018,3.36
6/4/2018,3.33
6/5/2018,3.36
6/6/2018,3.47
6/7/2018,3.43
6/8/2018,3.46
6/11/2018,3.48
6/12/2018,3.4
6/13/2018,3.27
6/14/2018,3.25
6/15/2018,3.23
6/18/2018,3.21
6/19/2018,3.21
6/20/2018,3.25
6/21/2018,3
6/22/2018,2.88
6/25/2018,2.78
6/26/2018,2.8
6/27/2018,2.75
6/28/2018,3.03
6/29/2018,3.09
7/2/2018,2.94
7/3/2018,3
7/5/2018,2.93
7/6/2018,2.98
7/9/2018,2.96
7/10/2018,2.86
7/11/2018,2.88
7/12/2018,3.02
7/13/2018,3.05
7/16/2018,2.78
7/17/2018,2.97
7/18/2018,2.86
7/19/2018,2.77
7/20/2018,2.8
7/23/2018,2.83
7/24/2018,2.74
7/25/2018,2.72
7/26/2018,2.73
7/27/2018,2.63
7/30/2018,2.45
7/31/2018,2.55
8/1/2018,2.75
8/2/2018,2.71
8/3/2018,2.67
8/6/2018,2.9
8/7/2018,2.98
8/8/2018,2.85
8/9/2018,2.87
8/10/2018,2.86
8/13/2018,2.87
8/14/2018,2.96
8/15/2018,2.96
8/16/2018,3.02
8/17/2018,2.96
8/20/2018,2.87
8/21/2018,2.84
8/22/2018,2.92
8/23/2018,2.75
8/24/2018,2.77
8/27/2018,2.86
8/28/2018,3
8/29/2018,3.22
8/30/2018,3.25
8/31/2018,3.16
9/4/2018,3.29
9/5/2018,3.24
9/6/2018,3.19
9/7/2018,3.15
9/10/2018,3.18
9/11/2018,3.19
9/12/2018,3.07
9/13/2018,2.94
9/14/2018,2.9
9/17/2018,2.83
9/18/2018,2.76
9/19/2018,2.85
9/20/2018,2.93
9/21/2018,2.99
9/24/2018,12.4
9/25/2018,13
9/26/2018,13.45
9/27/2018,13.83
9/28/2018,16.27
10/1/2018,16.03
10/2/2018,15.96
10/3/2018,18.2
10/4/2018,20.29
10/5/2018,19.8
10/8/2018,18.91
10/9/2018,17.6
10/10/2018,17.34
10/11/2018,19.31
10/12/2018,19.65
10/15/2018,19.29
10/16/2018,20.12
10/17/2018,20.63
10/18/2018,20.11
10/19/2018,19.71
10/22/2018,19.79
10/23/2018,21.43
10/24/2018,20.91
10/25/2018,21.79
10/26/2018,21.96
10/29/2018,21.18
10/30/2018,20.76
10/31/2018,20.83
11/1/2018,22.64
11/2/2018,22.87
11/5/2018,22.98
11/6/2018,22.68
11/7/2018,22.04
11/8/2018,21.3
11/9/2018,21.05
11/12/2018,19.82
11/13/2018,15.38
11/14/2018,16.12
11/15/2018,17.72
11/16/2018,18.15
11/19/2018,17.33
11/20/2018,17.33
11/21/2018,18.97
11/23/2018,19.2
11/26/2018,19.39
11/27/2018,16.83
11/28/2018,17.3
11/29/2018,17.29
11/30/2018,18
12/3/2018,17.67
12/4/2018,16.95
12/6/2018,17.99
12/7/2018,16.91
12/10/2018,16.68
12/11/2018,16.57
12/12/2018,16.78
12/13/2018,16.69
12/14/2018,16.06
12/17/2018,15.55
12/18/2018,14.8
12/19/2018,15.02
12/20/2018,14.78
12/21/2018,13.23
12/24/2018,12.41
12/26/2018,13.98
12/27/2018,13.59
12/28/2018,13.24
12/31/2018,13.61
1/2/2019,13.01
1/3/2019,12.61
1/4/2019,13.2
1/7/2019,14.07
1/8/2019,13.91
1/9/2019,15.03
1/10/2019,18.35
1/11/2019,18
1/14/2019,17.12
1/15/2019,16.36
1/16/2019,16.61
1/17/2019,17.26
1/18/2019,17.23
1/22/2019,17.52
1/23/2019,17.71
1/24/2019,17.73
1/25/2019,17.34
1/28/2019,16.87
1/29/2019,16.46
1/30/2019,16.94
1/31/2019,17.5
2/1/2019,16.87
2/4/2019,16.41
2/5/2019,16.14
2/6/2019,16.23
2/7/2019,16.15
2/8/2019,16.81
2/11/2019,16.9
2/12/2019,17.65
2/13/2019,17.1
2/14/2019,17.35
2/15/2019,17.66
2/19/2019,17.54
2/20/2019,17.2
2/21/2019,17.43
2/22/2019,19.87
2/25/2019,19.59
2/26/2019,20.01
2/27/2019,21.18
2/28/2019,20.47
3/1/2019,22.33
3/4/2019,21.49
3/5/2019,22.3
3/6/2019,21.51
3/7/2019,21.3
3/8/2019,21.4
3/11/2019,21.87
3/12/2019,21.31
3/13/2019,20.46
3/14/2019,20.57
3/15/2019,20.33
3/18/2019,19.3
3/19/2019,18.86
3/20/2019,19.01
3/21/2019,18.76
3/22/2019,17.51
3/25/2019,17.51
3/26/2019,17.53
3/27/2019,18.08
3/28/2019,18.44
3/29/2019,20.76
4/1/2019,20.12
4/2/2019,20.33
4/3/2019,20.51
4/4/2019,19.61
4/5/2019,19.75
4/8/2019,19.47
4/9/2019,19.06
4/10/2019,19.46
4/11/2019,18.79
4/12/2019,18.99
4/15/2019,18.35
4/16/2019,18.39
4/17/2019,17.66
4/18/2019,18.06
4/22/2019,18.15
