Date,Close
12/6/2019 16:00:00,16.61
12/9/2019 16:00:00,16.01
12/10/2019 16:00:00,16.2
12/11/2019 16:00:00,15.94
12/12/2019 16:00:00,15.73
12/13/2019 16:00:00,15.05
12/16/2019 16:00:00,15.47
12/17/2019 16:00:00,16.15
12/18/2019 16:00:00,15.88
12/19/2019 16:00:00,16.07
12/20/2019 16:00:00,15.9
12/23/2019 16:00:00,17.06
12/24/2019 13:00:00,17.17
12/26/2019 16:00:00,16.41
12/27/2019 16:00:00,15.81
12/30/2019 16:00:00,15.65
12/31/2019 16:00:00,15.52
1/2/2020 16:00:00,14.76
1/3/2020 16:00:00,14.11
1/6/2020 16:00:00,14.43
1/7/2020 16:00:00,14.01
1/8/2020 16:00:00,14.29
1/9/2020 16:00:00,14.29
1/10/2020 16:00:00,14.41
1/13/2020 16:00:00,14.06
1/14/2020 16:00:00,14.13
1/15/2020 16:00:00,13.85
1/16/2020 16:00:00,14.62
1/17/2020 16:00:00,13.88
1/21/2020 16:00:00,14
1/22/2020 16:00:00,13.2
1/23/2020 16:00:00,13.4
1/24/2020 16:00:00,12.96
1/27/2020 16:00:00,12.67
1/28/2020 16:00:00,12.41
1/29/2020 16:00:00,12.21
1/30/2020 16:00:00,12.76
1/31/2020 16:00:00,12.7
2/3/2020 16:00:00,12.59
2/4/2020 16:00:00,13.2
2/5/2020 16:00:00,13.02
2/6/2020 16:00:00,12.99
2/7/2020 16:00:00,13.01
2/10/2020 16:00:00,13.47
2/11/2020 16:00:00,12.61
2/12/2020 16:00:00,12.35
2/13/2020 16:00:00,11.78
2/14/2020 16:00:00,11.71
2/18/2020 16:00:00,11.63
2/19/2020 16:00:00,11.26
2/20/2020 16:00:00,11.17
2/21/2020 16:00:00,11.37
2/24/2020 16:00:00,11.17
2/25/2020 16:00:00,10.3
2/26/2020 16:00:00,10.38
2/27/2020 16:00:00,9.61
2/28/2020 16:00:00,10.3
3/2/2020 16:00:00,10.12
3/3/2020 16:00:00,10.17
3/4/2020 16:00:00,10.66
3/5/2020 16:00:00,10.51
3/6/2020 16:00:00,10.3
3/9/2020 16:00:00,9.86
3/10/2020 16:00:00,9.5
3/11/2020 16:00:00,8.7
3/12/2020 16:00:00,7.18
3/13/2020 16:00:00,7.12
3/16/2020 16:00:00,6.55
3/17/2020 16:00:00,7.59
3/18/2020 16:00:00,7.08
3/19/2020 16:00:00,7.61
3/20/2020 16:00:00,7.49
3/23/2020 16:00:00,7.49
3/24/2020 16:00:00,7.49
3/25/2020 16:00:00,7.55
3/26/2020 16:00:00,8.11
3/27/2020 16:00:00,7.8
3/30/2020 16:00:00,7.77
3/31/2020 16:00:00,7.55
4/1/2020 16:00:00,7.34
4/2/2020 16:00:00,7.7
4/3/2020 16:00:00,8.08
4/6/2020 16:00:00,8.56
4/7/2020 16:00:00,7.84
4/8/2020 16:00:00,8.75
4/9/2020 16:00:00,9.6
