Date,Close
8/6/2019 16:00:00,16.29
8/7/2019 16:00:00,15.91
8/8/2019 16:00:00,16.76
8/9/2019 16:00:00,16.98
8/12/2019 16:00:00,16.81
8/13/2019 16:00:00,17
8/14/2019 16:00:00,16.36
8/15/2019 16:00:00,15.99
8/16/2019 16:00:00,15.98
8/19/2019 16:00:00,16.16
8/20/2019 16:00:00,16.08
8/21/2019 16:00:00,16.14
8/22/2019 16:00:00,16.08
8/23/2019 16:00:00,15.55
8/26/2019 16:00:00,16.11
8/27/2019 16:00:00,15.51
8/28/2019 16:00:00,15.55
8/29/2019 16:00:00,15.78
8/30/2019 16:00:00,15.83
9/3/2019 16:00:00,15.93
9/4/2019 16:00:00,15.8
9/5/2019 16:00:00,15.87
9/6/2019 16:00:00,16.62
9/9/2019 16:00:00,15.31
9/10/2019 16:00:00,15.02
9/11/2019 16:00:00,15.31
9/12/2019 16:00:00,15.77
9/13/2019 16:00:00,16
9/16/2019 16:00:00,15.76
9/17/2019 16:00:00,16.83
9/18/2019 16:00:00,16.9
9/19/2019 16:00:00,16.88
9/20/2019 16:00:00,17.04
9/23/2019 16:00:00,17.12
9/24/2019 16:00:00,17.04
9/25/2019 16:00:00,17.11
9/26/2019 16:00:00,17
9/27/2019 16:00:00,16.02
9/30/2019 16:00:00,15.8
10/1/2019 16:00:00,15.52
10/2/2019 16:00:00,14.8
10/3/2019 16:00:00,14.3
10/4/2019 16:00:00,14.52
10/7/2019 16:00:00,14.47
10/8/2019 16:00:00,14.15
10/9/2019 16:00:00,14.21
10/10/2019 16:00:00,14.08
10/11/2019 16:00:00,14.16
10/14/2019 16:00:00,13.76
10/15/2019 16:00:00,14.09
10/16/2019 16:00:00,13.67
10/17/2019 16:00:00,13.78
10/18/2019 16:00:00,13.52
10/21/2019 16:00:00,14.58
10/22/2019 16:00:00,14
10/23/2019 16:00:00,13.18
10/24/2019 16:00:00,13.52
10/25/2019 16:00:00,13.96
10/28/2019 16:00:00,14.68
10/29/2019 16:00:00,14.64
10/30/2019 16:00:00,14.86
10/31/2019 16:00:00,15.06
11/1/2019 16:00:00,15.18
11/4/2019 16:00:00,15.35
11/5/2019 16:00:00,14.83
11/6/2019 16:00:00,14.41
11/7/2019 16:00:00,14.16
11/8/2019 16:00:00,14.19
11/11/2019 16:00:00,14.39
11/12/2019 16:00:00,14.38
11/13/2019 16:00:00,14.47
11/14/2019 16:00:00,14.37
11/15/2019 16:00:00,13.94
11/18/2019 16:00:00,14.69
11/19/2019 16:00:00,15.16
11/20/2019 16:00:00,15.31
11/21/2019 16:00:00,15.08
11/22/2019 16:00:00,15.26
11/25/2019 16:00:00,15.5
11/26/2019 16:00:00,15.46
11/27/2019 16:00:00,15.35
11/29/2019 13:00:00,15.25
12/2/2019 16:00:00,14.6
12/3/2019 16:00:00,14.92
12/4/2019 16:00:00,15
12/5/2019 16:00:00,14.68
12/6/2019 16:00:00,14.74
12/9/2019 16:00:00,14.23
12/10/2019 16:00:00,14.09
12/11/2019 16:00:00,14.23
12/12/2019 16:00:00,14.45
12/13/2019 16:00:00,15.09
12/16/2019 16:00:00,15.11
12/17/2019 16:00:00,15.1
12/18/2019 16:00:00,15.11
12/19/2019 16:00:00,15.46
12/20/2019 16:00:00,15.55
12/23/2019 16:00:00,15.49
12/24/2019 13:00:00,15.61
12/26/2019 16:00:00,15.97
12/27/2019 16:00:00,16.03
12/30/2019 16:00:00,15.89
12/31/2019 16:00:00,16.33
1/2/2020 16:00:00,16.78
1/3/2020 16:00:00,16.75
1/6/2020 16:00:00,16.78
1/7/2020 16:00:00,17.03
1/8/2020 16:00:00,16.67
1/9/2020 16:00:00,17.36
1/10/2020 16:00:00,17.41
1/13/2020 16:00:00,18
1/14/2020 16:00:00,17.99
1/15/2020 16:00:00,18.19
1/16/2020 16:00:00,18.25
1/17/2020 16:00:00,19.11
1/21/2020 16:00:00,19
1/22/2020 16:00:00,19.1
1/23/2020 16:00:00,19.25
1/24/2020 16:00:00,19.05
1/27/2020 16:00:00,18.62
1/28/2020 16:00:00,18.99
1/29/2020 16:00:00,19.14
1/30/2020 16:00:00,18.88
1/31/2020 16:00:00,18.38
2/3/2020 16:00:00,18.23
2/4/2020 16:00:00,18.98
2/5/2020 16:00:00,16.19
2/6/2020 16:00:00,17
2/7/2020 16:00:00,17.13
2/10/2020 16:00:00,17.6
2/11/2020 16:00:00,17.61
2/12/2020 16:00:00,17.4
2/13/2020 16:00:00,17.59
2/14/2020 16:00:00,17.56
2/18/2020 16:00:00,17.17
2/19/2020 16:00:00,17.2
2/20/2020 16:00:00,16.92
2/21/2020 16:00:00,16.7
2/24/2020 16:00:00,16.15
2/25/2020 16:00:00,15.89
2/26/2020 16:00:00,15.67
2/27/2020 16:00:00,14.66
2/28/2020 16:00:00,14.17
3/2/2020 16:00:00,14.39
3/3/2020 16:00:00,13.55
3/4/2020 16:00:00,13.63
3/5/2020 16:00:00,13.85
3/6/2020 16:00:00,13
3/9/2020 16:00:00,11.45
3/10/2020 16:00:00,11.99
3/11/2020 16:00:00,10.81
3/12/2020 16:00:00,10.42
3/13/2020 16:00:00,11.35
3/16/2020 16:00:00,9.06
3/17/2020 16:00:00,8.91
3/18/2020 16:00:00,8.37
3/19/2020 16:00:00,9.47
3/20/2020 16:00:00,10.09
3/23/2020 16:00:00,10.65
3/24/2020 16:00:00,11
3/25/2020 16:00:00,11.23
3/26/2020 16:00:00,11.95
3/27/2020 16:00:00,12.18
3/30/2020 16:00:00,11.85
3/31/2020 16:00:00,11.89
4/1/2020 16:00:00,11.21
4/2/2020 16:00:00,11.27
4/3/2020 16:00:00,11.06
4/6/2020 16:00:00,12.16
4/7/2020 16:00:00,12.1
4/8/2020 16:00:00,13.22
4/9/2020 16:00:00,13.61
